Directory,GC Content,Count
AF-2_R1_fastqc,47.0,127.1351874202453
AF-2_R1_fastqc,48.0,115.29761606654218
AF-2_R1_fastqc,49.0,94.17153947773181
AF-2_R1_fastqc,50.0,173.11647540027215
AF-2_R1_fastqc,51.0,261.9896311490726
AF-2_R1_fastqc,52.0,249.16638251208286
AF-2_R1_fastqc,53.0,241.75374981893168
AF-2_R1_fastqc,54.0,231.1917622922203
AF-2_R1_fastqc,55.0,232.28065310317336
AF-2_R1_fastqc,56.0,230.90030346321706
AF-2_R1_fastqc,57.0,223.1232763608101
AF-2_R1_fastqc,58.0,217.76737713758052
AF-2_R1_fastqc,59.0,214.34026563221812
AF-2_R1_fastqc,60.0,210.4132797181965
AF-2_R1_fastqc,61.0,208.40617655763134
AF-2_R1_fastqc,62.0,204.97220299484772
AF-2_R1_fastqc,63.0,202.30223651775464
AF-2_R1_fastqc,64.0,197.79110859080396
AF-2_R1_fastqc,65.0,198.36159970151192
AF-2_R1_fastqc,66.0,198.50091250875485
AF-2_R1_fastqc,67.0,195.2587910392884
AF-2_R1_fastqc,68.0,191.55044170376675
AF-2_R1_fastqc,69.0,191.822876947108
AF-2_R1_fastqc,70.0,193.596333341222
AF-2_R1_fastqc,71.0,191.79881931258353
AF-2_R1_fastqc,72.0,191.84741121485234
AF-2_R1_fastqc,73.0,193.0187052833955
AF-2_R1_fastqc,74.0,192.4203434176028
AF-2_R1_fastqc,75.0,192.557332616957
AF-2_R1_fastqc,76.0,188.21762093985353
AF-2_R1_fastqc,77.0,188.5961038961039
AF-2_R1_fastqc,78.0,188.16731953683174
AF-2_R1_fastqc,79.0,188.7147373772073
AF-2_R1_fastqc,80.0,188.6684542931645
AF-2_R1_fastqc,81.0,186.13852813852813
AF-2_R1_fastqc,82.0,186.49029933481154
AF-2_R1_fastqc,83.0,186.86291838243056
AF-2_R1_fastqc,84.0,186.2909090909091
AF-2_R1_fastqc,85.0,185.25
AF-2_R1_fastqc,86.0,186.49999999999997
AF-2_R1_fastqc,87.0,187.125
AF-2_R1_fastqc,88.0,186.91666666666666
AF-2_R1_fastqc,89.0,186.82467532467533
AF-2_R1_fastqc,90.0,185.71515151515152
AF-2_R1_fastqc,91.0,185.83333333333331
AF-2_R1_fastqc,92.0,186.33333333333331
AF-2_R1_fastqc,93.0,186.3409090909091
AF-2_R1_fastqc,94.0,185.86666666666667
AF-2_R1_fastqc,95.0,186.33333333333334
AF-2_R1_fastqc,96.0,185.58333333333334
AF-2_R1_fastqc,97.0,186.44444444444446
AF-2_R1_fastqc,98.0,186.33333333333331
AF-2_R1_fastqc,99.0,185.83333333333331
AF-2_R1_fastqc,100.0,187.83333333333334
